date,86000,88000,90000,92000,93000,94000,94500,95000,95500,96000,97000,98000,99000
2025-05-02,69.22,48.46,46.09,37.45,31.54,28.97,0.0,25.92,0.0,23.24,22.6,25.36,0.0
2025-05-03,67.86,60.87,51.1,38.6,32.66,29.29,0.0,24.76,0.0,23.58,26.26,34.15,34.35
2025-05-04,84.94,68.83,87.16,50.9,40.31,37.18,34.62,41.56,0.0,37.58,31.56,84.36,93.06
