date,25000,30000,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,55000
2022-04-14,0.0,73.58,67.65,62.55,0.0,59.95,0.0,57.6,0.0,54.44,0.0,0.0,0.0,0.0,0.0
2022-04-15,92.91,69.23,67.62,62.11,0.0,57.46,0.0,55.02,0.0,52.92,0.0,52.97,0.0,51.26,0.0
2022-04-16,87.26,71.84,64.47,61.77,0.0,58.01,0.0,55.09,0.0,52.86,0.0,0.0,0.0,0.0,0.0
2022-04-17,0.0,75.57,70.46,64.9,0.0,60.97,0.0,57.85,0.0,55.64,0.0,53.41,0.0,0.0,0.0
2022-04-18,95.78,75.75,72.06,66.2,0.0,63.58,0.0,59.57,0.0,56.24,0.0,0.0,0.0,0.0,0.0
2022-04-19,0.0,78.31,73.62,67.88,0.0,64.25,0.0,59.21,0.0,55.16,0.0,51.2,0.0,0.0,0.0
2022-04-20,0.0,80.18,75.54,68.44,0.0,63.75,0.0,59.33,0.0,57.01,0.0,54.1,0.0,0.0,0.0
2022-04-21,0.0,80.69,74.86,69.65,0.0,63.44,0.0,60.44,0.0,57.48,0.0,56.69,0.0,54.46,0.0
2022-04-22,101.38,76.98,70.75,64.07,0.0,58.06,55.72,55.2,54.37,53.83,51.73,51.01,50.4,54.04,74.9
2022-04-23,102.64,75.16,70.18,63.67,0.0,58.72,56.12,53.89,51.27,51.32,0.0,0.0,0.0,0.0,0.0
2022-04-24,0.0,77.74,71.51,65.04,0.0,62.32,59.33,56.54,56.33,58.3,0.0,53.25,0.0,0.0,0.0
2022-04-25,0.0,87.81,82.38,77.86,0.0,70.81,66.28,64.95,62.18,61.42,59.14,57.69,58.32,0.0,0.0
2022-04-26,114.6,85.47,81.47,71.96,0.0,67.83,64.23,62.29,59.75,62.6,61.54,58.93,0.0,0.0,0.0
2022-04-27,0.0,88.36,81.59,74.46,0.0,67.11,62.4,59.72,59.63,58.77,0.0,57.13,0.0,0.0,0.0
2022-04-28,0.0,84.62,83.62,74.71,0.0,66.49,66.59,62.47,60.06,57.23,54.32,56.07,0.0,0.0,0.0
2022-04-29,0.0,89.59,75.24,67.67,0.0,58.7,56.11,53.53,52.0,50.27,55.3,49.93,0.0,0.0,0.0
2022-04-30,0.0,96.34,77.85,68.07,0.0,61.76,59.22,54.17,52.08,48.86,50.83,0.0,0.0,0.0,0.0
2022-05-01,0.0,101.65,89.24,72.22,0.0,68.26,64.01,60.07,58.18,58.18,0.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,82.63,76.78,70.94,66.72,64.05,56.58,53.76,53.77,0.0,0.0,0.0,0.0,0.0
2022-05-03,0.0,125.06,103.78,85.42,77.16,77.74,75.71,69.81,64.86,64.05,0.0,0.0,0.0,0.0,0.0
2022-05-04,0.0,141.61,117.98,99.53,101.58,90.99,73.16,60.53,51.67,50.12,0.0,0.0,73.02,0.0,0.0
2022-05-05,0.0,0.0,197.82,124.82,86.75,67.67,50.25,0.0,0.0,0.0,0.0,198.66,0.0,0.0,0.0
