,20000,25000,28000,30000,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,50000,55000,60000
2022-01-27,125.58,105.85,88.9,82.03,80.11,75.5,0,70.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-28,121.94,105.95,91.26,85.77,78.12,72.81,0,68.07,0,64.34,0,66.49,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,124.13,103.27,92.8,86.81,78.56,72.82,0,69.13,0,64.48,0,63.76,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,0,105.21,94.11,83.19,75.82,71.85,0,67.19,0,61.93,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,123.19,107.87,91.03,81.06,75.62,68.75,0,64.28,0,62.06,0,57.79,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,128.08,109.7,94.82,84.93,79.55,73.16,0,65.94,0,62.55,0,61.13,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,125.66,109.49,95.62,83.98,76.28,70.48,0,66.89,0,64.84,0,61.77,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,126.98,105.32,93.92,81.94,75.48,67.37,0,63.49,0,59.13,0,61.12,0,0,0,0,0,0,0,0,0,0,0
2022-02-04,136.15,124.24,114.2,97.6,87.42,80.25,73.63,69.66,66.82,65.74,63.55,61.87,58.14,55.7,0,0,0,0,0,0,0,0,0
2022-02-05,156.29,124.94,119.04,107.83,87.4,80.2,74.43,70.29,65.28,59.52,60.32,58.52,55.44,55.13,56.09,0,0,0,0,0,0,0,0
2022-02-06,0,121.97,117.64,106.08,91.6,80.66,75.68,70.79,64.42,63.24,59.29,56.7,61.27,60.63,0,56.65,0,0,0,0,0,0,0
2022-02-07,190.22,129.37,125.48,116.27,103.75,93.97,85.59,80.29,77.33,71.51,68.19,66.77,64.34,62.91,62.75,63.82,63.55,60.85,0,0,0,0,0
2022-02-08,0,140.79,0,107.55,104.65,92.66,86.0,76.43,78.42,69.13,66.46,63.25,60.79,60.4,59.71,58.78,58.78,59.06,0,0,0,0,0
2022-02-09,0,0,125.96,112.12,106.12,98.68,93.78,79.91,79.98,73.14,69.88,67.06,64.28,61.05,60.26,58.88,57.63,0,0,0,0,0,0
2022-02-10,0,0,133.82,116.67,115.46,102.54,96.5,87.23,81.86,77.58,72.49,69.72,67.53,65.44,63.32,63.08,62.47,56.54,59.14,0,0,0,0
2022-02-11,0,167.82,0,134.46,111.53,98.01,92.78,90.4,85.57,80.35,72.61,70.95,66.09,64.79,65.73,60.57,0.0,0,0,0,64.74,0,0
2022-02-12,0,0,0,130.17,115.58,100.94,96.5,91.61,79.06,75.9,66.28,64.09,62.41,56.91,56.83,58.11,0,0,0,0,0,0,0
2022-02-13,0,0,0,138.75,115.12,105.71,99.56,87.28,78.18,78.11,77.42,70.28,65.41,65.86,57.69,58.69,0,0,0,0,0,0,0
2022-02-14,0,0,181.77,149.35,143.19,114.31,101.35,96.75,89.11,90.07,80.93,71.39,67.09,62.23,61.62,54.08,60.34,61.09,0,0,0,0,0
2022-02-15,0,0,0,0,154.42,127.92,122.38,112.55,99.0,105.31,88.15,81.4,79.29,65.09,58.56,56.25,54.02,0,0,0,0,0,0
2022-02-16,0,0,0,0,0,0,0,0,106.82,106.84,97.88,83.87,72.69,58.82,53.01,51.37,55.08,0,0,0,0,0,0
2022-02-17,0,0,0,0,0,0,0,169.24,130.06,122.07,112.2,88.95,90.61,72.28,108.98,110.56,106.54,0,0,0,0,0,0
