,9000,10000,11000,12000,13000,14000,14500,15000,15500,16000,16500,17000,17250,17500,17750,18000,18250,18500,19000,20000,21000,22000,23000,24000,25000,27000
2022-11-24,126.15,114.05,105.29,94.64,85.48,78.12,74.6,69.61,67.13,64.2,63.56,61.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,121.99,113.42,98.93,91.0,78.7,71.32,68.73,66.21,64.39,60.9,58.76,57.26,0,57.12,0,58.1,0,0,0,0,0,0,0,0,0,0
2022-11-26,118.67,110.9,94.94,86.62,79.05,70.71,69.55,64.26,62.27,60.87,58.99,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,0,109.21,99.42,89.73,79.98,72.49,69.35,66.87,64.12,0,59.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,128.26,111.88,105.74,92.0,81.87,73.93,69.85,68.0,65.73,62.67,61.61,58.13,0,61.29,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,127.52,115.57,103.79,91.42,80.59,71.55,70.04,66.8,61.65,59.14,57.98,56.02,0,55.32,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30,136.82,122.88,107.26,94.41,85.16,75.35,71.68,69.55,65.16,63.06,59.67,57.76,0,56.79,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,0,122.91,108.43,95.92,81.29,74.85,68.68,63.27,58.65,55.65,57.66,54.02,0,53.15,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,135.17,115.24,103.48,92.72,79.36,67.4,64.23,60.55,56.89,54.3,52.11,49.8,0,51.21,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,0,119.44,0,88.72,79.81,70.59,67.23,61.26,55.47,52.51,49.95,51.47,0,47.84,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,0,0,112.74,96.41,83.11,73.05,68.28,62.85,58.52,54.47,52.58,51.42,0,48.68,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,130.55,109.08,92.22,87.75,71.45,68.32,62.35,58.87,54.54,52.52,51.02,0,48.14,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,114.66,93.64,87.85,74.02,72.76,67.34,61.07,57.51,55.15,52.99,0,48.85,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,106.05,91.82,79.56,72.63,68.69,62.32,59.36,54.44,53.05,0,51.17,0,51.81,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,102.02,96.46,81.02,72.58,66.66,62.49,57.41,51.23,48.97,0,46.57,0,44.31,0,0,0,0,0,0,0,0,0,0
2022-12-09,0,0,0,0,92.88,79.59,72.85,67.2,60.8,56.69,51.09,46.88,0,45.9,0,44.37,0,45.79,0,0,0,0,0,0,0,0
2022-12-10,0,0,0,0,0,74.46,73.28,67.21,63.67,55.3,50.85,48.06,0,45.1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,236.43,200.77,0,0,112.8,90.82,92.08,80.34,75.39,67.08,60.67,58.58,0,55.98,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,0,0,0,144.18,114.62,98.38,94.93,82.58,74.55,65.6,61.79,56.83,0,56.68,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,0,0,0,0,137.09,133.84,117.37,103.02,94.7,88.1,71.13,65.05,0,57.21,0,54.71,0,0,0,0,0,0,0,0,0,0
2022-12-14,0,0,0,0,0,173.1,150.97,129.28,106.86,89.08,75.5,57.09,42.95,41.48,38.38,39.99,65.52,58.34,0,0,0,0,0,0,0,0
2022-12-15,0,0,0,0,0,0,0,145.23,0,112.95,89.46,47.66,38.12,31.2,39.39,47.81,33.73,70.22,0,0,0,0,0,0,0,0
