date,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000
2021-07-02,132.44,129.64,127.54,117.9,104.48,96.2,87.21,91.12,70.07,66.22
2021-07-03,144.91,164.01,222.05,171.72,129.66,104.75,96.72,70.78,73.52,0.0
