,23000,23500,24000,24500,25000,25250,25500,25750,26000,26250,26500,26750,27000,27500,28000
2023-08-26,61.43,56.27,51.14,43.24,28.84,27.82,22.65,22.22,22.88,0,0,0,0,0,0
2023-08-27,74.58,76.04,64.3,48.74,43.13,35.49,31.89,32.76,29.4,26.18,0,0,34.57,47.3,51.16
2023-08-28,0,74.96,73.69,64.16,50.61,46.59,33.81,32.98,22.35,18.8,40.84,0,44.89,0,0
