,20250,20500,20750,21000,21250,21500,21750,22000,22250,22500,23000
2023-02-11,51.34,43.79,42.21,39.61,35.65,30.95,30.36,29.42,30.19,0,0
2023-02-12,0,0,0,64.28,53.24,46.76,34.68,38.11,37.96,0,0
