date,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-03,0.0,111.85,98.66,89.35,82.23,74.3,70.67,67.6,64.11
2022-03-04,117.47,101.98,93.16,84.0,78.73,63.73,180.45,0.0,0.0
