date,53000,54000,55000,56000,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,68000
2024-07-14,69.51,72.59,67.38,58.83,59.58,55.46,55.35,56.34,55.71,54.91,53.38,54.47,54.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,89.24,84.29,87.74,78.1,72.87,69.33,85.09,60.45,71.22,61.96,57.97,62.31,62.96,59.42,56.33,55.49,55.4,52.29,52.81,49.64,0.0,0.0,0.0,0.0
2024-07-16,131.26,119.31,109.32,134.24,87.59,81.87,83.0,96.97,87.5,87.24,90.37,85.01,73.42,78.25,74.06,63.66,62.85,55.44,53.8,43.06,33.03,42.06,49.59,0.0
