date,51000,52000,53000,54000,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500
2024-05-02,83.85,78.52,69.66,71.26,62.89,59.05,58.71,56.02,57.27,51.2,49.45,51.03,49.45,47.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32,0.0
2024-05-03,100.02,96.07,105.29,95.65,77.28,78.61,84.76,76.72,75.52,71.66,65.4,55.85,58.65,57.32,52.31,47.57,42.84,39.36,39.76,39.16,36.23,37.15,39.48,0.0,0.0,0.0
2024-05-04,0.0,0.0,0.0,0.0,91.19,86.11,96.95,0.0,94.63,82.25,82.33,83.33,85.48,69.95,68.13,59.6,60.66,51.96,47.04,43.91,34.25,29.24,26.72,49.52,45.22,42.22
