date,32000,33000,34000,35000,36000,37000,38000,39000,40000
2022-03-07,19.37691,19.361105,93.109175,95.12,171.156375,360.8936,703.343545,1240.70245,1233.7633349999999
2022-03-08,0.0,19.169385,19.23501,19.263285,19.31315,19.348119999999998,116.24082000000001,674.301775,1390.73544
