date,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-09-10,10.74136,10.62417,21.59175,43.55874,97.980795,282.21934,585.9556200000001,0,0,0,0
2022-09-11,0,0,10.812705,21.52486,21.62723,43.69812,496.83565,1012.7701,0,0,0
