date,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000
2021-06-26,31.724220000000003,47.86536,110.90422,190.75332,287.964,434.700405,1031.264325,1737.3983,0,0,0
2021-06-27,32.54737,16.571275000000004,16.343265,16.58954,17.247040000000002,34.34015,34.58671,103.41717,241.70307000000005,674.22654,0
