date,20000,21000,21500,22000,22500,23000,23500,24000,24500
2022-08-01,11.438445,11.589755,23.412599999999998,58.17165,150.69040999999999,290.113625,523.470825,872.0133749999999,1370.31925
2022-08-02,11.41389,11.514254999999999,11.5187,23.0355,34.65276,172.732425,462.56199999999995,0.0,0.0
