date,35000,36000,36500,37000,37500,38000,38500,39000,39250,39500,39750,40000,40250,40500,40750,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,47000,48000
2024-01-22,0,39.66782,59.992935,83.69241299999999,80.46608,166.817952,315.98384000000004,434.45501,0,633.4668800000001,0,929.72768,0,1285.7936,0,1681.4224,843.5333850000001,0,0,3076.95696,0,0,4028.592815,0,0,0,0,0
2024-01-23,38.68471,19.67386,19.701605,27.800661,51.24639,71.242344,177.248565,198.4839,0,357.46587,0,788.0082000000001,0,1409.2030799999998,0,1956.7595,0,2266.97208,0,0,0,0,5649.7771,0,0,0,0,0
2024-01-24,3.990826,4.001394,8.011292000000001,3.971854,4.013152,4.014368,4.011355000000001,12.030435,106.868592,32.08376,32.086792,88.24266000000001,220.63118,891.508725,0,1084.644,0,0,0,0,0,0,0,0,0,0,0,0
