date,37000,37500,38000,38500,39000,39500,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,52000
2023-12-10,0,0,0,17.542507999999998,35.044376,21.982965,39.469842,0,65.839785,0,52.409532,0,100.314615,0,149.05243,0,197.394075,241.15443,285.74546,372.6740850000001,416.867885,655.4879999999999,829.14043,790.94538,943.469235,1142.19638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,12.363987,20.58257,33.056992,41.23802,61.825425,151.69482,148.49017199999997,0,288.49303000000003,329.8836,533.4366699999999,597.12189,499.46664,1043.89299,647.3390549999999,1687.2260750000005,2028.8955000000003,2307.61764,932.41544,563.40063,2959.42876,1565.33495,1060.0961350000002,2818.30012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,12.482654999999998,4.118575,12.370190999999998,8.258936,4.146016,12.379305,8.290417999999999,12.445092,33.040848,29.034621,49.77522,78.815154,190.642262,556.805475,1186.02779,1132.425525,1200.05016,1565.1352599999998,2009.08477,1803.429525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
