date,38000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000
2021-02-26,92.7596,137.37102,164.56797,253.01056,454.4659,618.09588,1003.7082,1415.80379,1883.19068,2051.18716,3250.4388,0,4476.34752,0,0,0
2021-02-27,23.335595,23.48624,46.31027,23.228335,45.8329,203.49495,274.84272000000004,1039.29157,1351.8487099999998,1615.30104,1773.772875,0,0,0,0,0
