date,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2021-03-04,48.29569,0.0,96.90042,240.42430000000002,409.79639,485.0182,938.515695,1819.42252,1433.56454,0.0
2021-03-05,24.455825,24.46527,24.501115000000002,24.62886,48.80172,73.66638,245.46560000000002,587.95308,1154.16537,3607.02536
