date,56000,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,66000,67000,67500,69000,70000,71000,72000
2024-06-22,0.0,19.279359,0.0,12.854836,0.0,19.270298999999998,0.0,32.13216,0.0,64.24558999999999,89.94392400000001,89.99012400000001,134.973846,212.113902,321.4703,482.09572499999996,739.33017,0.0,0.0,3276.4343099999996,0.0,0.0,0.0,0.0
2024-06-23,0.0,0.0,0.0,6.414719000000001,0.0,18.989136,0.0,31.63805,0.0,51.293952000000004,132.659205,208.496343,316.1515,505.54248,697.21036,795.3635,675.27516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,11.897142,24.030796,18.031014,24.14044,207.548845,60.214220000000005,108.590292,186.89462899999998,571.2114399999999,1226.892405,2104.4616549999996,800.18549,2227.81884,3284.9470499999998,3902.789335,4270.550569999999,3681.11766,3531.243785,6091.225,5115.1772200000005,8126.254470000001,9129.8595,10118.58009,11112.226075
