date,53000,54000,55000,56000,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500
2024-10-10,35.801021999999996,24.101236,53.844957,65.944219,108.232776,126.378252,192.803232,708.04668,538.0618499999999,686.1383,661.88936,1485.3055000000002,1321.29514,1652.067175,1986.19542,2350.9168799999998,0.0,0.0,0.0,0.0
2024-10-11,6.220260000000001,6.110182,6.219307000000001,6.1628490000000005,6.2849960000000005,12.410536,6.264003,30.851380000000002,12.562696,12.58909,18.890711999999997,18.874361999999998,25.214104000000003,56.237454,137.628216,306.005098,655.28169,1000.21408,0.0,0.0
2024-10-12,0.0,0.0,0.0,0.0,6.268823,6.270192,6.299383000000001,6.299069,6.30151,6.3130120000000005,6.300591000000001,6.300868,6.3322460000000005,6.32526,18.932868,12.643888,50.553992,310.199302,665.9220750000001,1078.7137500000001
