date,40000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000
2021-12-19,0,23.534975,46.84707,117.209175,233.3054,444.850325,661.36644,1273.69827,2030.28714,2138.963255,0,0,0
2021-12-20,22.959465,22.84145,23.06632,23.259275,46.98277,93.7548,375.52272,781.963215,0,0,0,0,0
