date,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750
2020-07-10,4.6230649999999995,4.64245,9.17927,13.799355,13.835640000000001,18.573520000000002,36.8912,46.461000000000006,130.21484,236.589,440.60207999999994,569.1699199999999
2020-07-11,0.0,0.0,4.60513,4.62584,4.604565,4.60844,13.837935000000002,46.14105,129.54956,0.0,0.0,0.0
