date,10125,10250,10375,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875,12250
2020-07-31,5.7013750000000005,5.67433,16.91583,11.37969,16.80621,28.165275,22.8712,34.17624,68.39808000000001,102.20724,153.522135,0.0,0.0,0.0,0.0,0.0
2020-08-01,0.0,5.644185,5.660365,5.695825,0.0,5.8083800000000005,11.59567,11.80532,5.894705,5.889855,5.896520000000001,11.77912,23.59284,23.6465,82.7645,655.94127
