date,32000,32500,33000,33500,34000,34500,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,44000
2023-11-17,10.952244,14.599828,10.964391,18.254135,36.47784,36.51582,51.221982,65.870964,98.62543800000002,167.680028,183.02115,274.29915,366.2605,693.33299,658.70964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,3.648853,3.643131,3.667225,14.519588,7.350282000000001,14.678132000000002,36.55255,25.614239,40.237978000000005,62.18598299999999,106.057147,182.85725,274.28565,402.45227,422.65375,999.523525,1058.8743900000002,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-19,0,0,7.292182000000001,3.649417,3.649156,3.741045,3.740344,7.47325,3.743967,14.783508,11.187950999999998,25.897403,14.960168,29.91692,56.110575,112.5468,261.86041,0,0,0,0,0,0,0,0,0,0,0,0,0
