date,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875,12000,12125
2020-08-20,5.91882,5.91629,11.81662,11.84522,11.858540000000001,23.54606,29.505825,29.5868,64.94367,53.464859999999994,106.61840999999998,253.64194999999995,302.76813
2020-08-21,5.92239,0.0,5.790430000000001,5.786105,17.3241,23.143919999999998,23.091040000000003,57.5233,115.3321,287.442,295.26297,433.96274999999997,0.0
