date,36000,37000,38000,39000,40000,41000,42000,43000
2021-07-31,20.74461,41.31165,62.723895,125.34288,209.55509999999998,540.08201,1096.8456,1710.7151600000002
2021-08-01,0.0,20.848685000000003,39.76814,276.24457,789.2702,985.65215,848.296765,0.0
