date,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,70000
2021-04-10,30.072765,59.72395,147.1994,237.25068,386.26874,567.7771899999999,2105.68788,1502.535,2669.56245,0,0,0,0,0,0,0
2021-04-11,29.81109,29.954025,29.945835,30.009365000000003,29.958155,179.62104,449.287725,1196.8424,0,0,0,0,0,0,0,0
