date,84000,86000,88000,90000,91000,92000,93000,94000,95000,96000,96500,97000,97500,98000,98500,99000,100000,101000
2025-01-02,19.374570000000002,38.680748,48.42825,87.367041,116.03439599999999,135.618966,290.57973000000004,532.2736649999999,582.16512,871.8660899999999,0.0,1402.995785,0.0,1984.6238600000001,0.0,3177.23637,3903.74883,0.0
2025-01-03,9.839688,9.641566000000001,9.810853999999999,9.841335,19.343796,19.702812,19.673546,29.642532,39.476408000000006,49.124665,0.0,176.858784,0.0,441.31090499999993,0.0,1030.703205,3478.40064,3133.17152
2025-01-04,0.0,39.289204,9.818304,0.0,19.61499,9.791404,19.53948,9.783752000000002,19.544792,9.837949000000002,39.104396,19.707142,146.98887,147.632115,334.42535999999996,640.4517599999999,2295.407855,0.0
