date,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-04-10,21.291445,0,0,83.90134,230.73083,422.3427,389.10987,1057.298235,2265.50355,0
2022-04-11,0,39.43838,158.00576,534.10482,1539.57921,2230.71352,3186.264,0,3431.174175,0
