date,70000,72000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,84500,85000,85500,86000,86500,87000,87500,88000,89000,90000,92000,93000,93500,94000,94500,95000,97000,98000
2025-02-28,33.61586,25.303416,50.627843999999996,42.182185,50.62283999999999,291.68636000000004,134.43491200000003,168.75618,419.2407,295.555225,546.5187,674.4528,928.0119199999999,0.0,1392.01788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,8.465866,16.997744,8.609431,8.606272,8.607849000000002,25.772672999999998,34.423856,43.032935,60.297048,77.370561,120.53336399999999,154.62781199999998,266.778901,0.0,640.7916,0.0,774.25731,0.0,2744.405625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-02,0.0,9.373353,18.590072,9.375923,9.374333,9.367639,9.259752,9.291604,9.463143,9.378227,9.426278,9.464344,9.440796,18.754258,9.429848,9.434746,18.82222,18.829914000000002,18.896126000000002,18.851818,18.849464,37.702348,75.23806400000001,189.32444,564.92574,611.903565,846.73872,944.3974000000001,2026.6684749999997,3653.3468399999997,12150.075789999999
