date,74000,76000,78000,79000,80000,80500,81000,81500,82000,82500,83000,83500,84000,85000,86000,87000,88000
2025-03-29,148.39201799999998,239.422028,371.26520999999997,535.5586599999999,700.360135,0.0,988.5619200000001,0.0,1237.3527,0.0,1648.6892000000003,0.0,2624.91392,3481.491625,0.0,4624.25824,0.0
2025-03-30,98.85323999999999,237.44127,321.04952099999997,532.533235,576.3505299999999,0.0,822.7866,0.0,1151.73156,0.0,1646.1548000000003,0.0,2658.9953,3205.58511,4494.3778,4423.918745,6453.58663
2025-03-31,8.259632000000002,8.265374000000001,8.250434,16.51115,24.763716,32.996988,33.103904,98.98034399999999,148.814766,362.74458,700.799585,710.08779,1325.04096,2919.3524399999997,4334.453949999999,5257.830932999999,0.0
