date,28000,28500,29000,29500,29750,30000,30250,30500,30750,31000,31250,31500
2023-07-03,0.0,15.515325,15.59657,46.43676,46.915125,78.3793,154.60215,155.60675,233.48505,312.1332,451.42951500000004,0.0
2023-07-04,0.0,0.0,15.470325,15.39907,30.78807,61.49234,92.45922,214.98288,277.28927999999996,415.79406,449.145185,0.0
2023-07-05,15.40394,30.453560000000003,15.23567,15.246695,30.45934,45.805065,106.490055,182.92488,365.55744,668.4066399999999,645.17628,1021.6732850000001
