date,42000,43000,44000,45000,46000,47000,48000,49000,50000
2021-08-30,23.55296,47.65683,94.35088,188.70176,376.40792,891.80034,1410.9858,1276.43769,2120.53336
2021-08-31,23.492155,47.479690000000005,23.742005000000002,23.47484,70.69263,236.36395000000002,1105.39676,1177.778455,0.0
