date,16000,16250,16500,16750,17000,17500
2023-01-01,8.297030000000001,8.307695,41.48525,182.67898,0.0,0.0
2023-01-02,0.0,8.358995,8.33124,75.19527,267.87888000000004,801.7219200000001
