date,70000,71000,72000,73000,74000,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,93000,100000
2024-11-10,23.926023,32.191756,40.234449999999995,39.90978500000001,79.41692,96.86426399999999,169.50051299999998,370.787183,319.67292,268.11724499999997,308.571628,602.550075,725.2203599999999,925.4234,1125.42276,1366.1745700000001,1793.9463749999998,1929.7526400000002,2170.58778,2456.518495,2934.0130799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,8.526464,8.228135000000002,17.393546,8.249178,8.49669,8.531178,25.372638,17.726176000000002,35.24536,17.734002,26.751392999999997,35.431548,26.627105999999998,26.798823,53.457792,70.50496,44.747434999999996,112.826454,79.801245,97.508565,132.27171,97.89067200000001,176.72560000000001,178.79972,265.91943,319.215456,355.96588,532.95084,1089.662375,756.1417250000001,890.4997999999999,1155.27191,1119.180375,1472.96061,0.0,8744.35745,0.0,2894.9492,0.0,0.0
2024-11-12,8.895435,0.0,8.670884000000001,8.553295,17.11064,8.676476,17.24294,8.759657,8.773619,8.75915,34.361308,8.703104,8.792454,8.751965,8.746213000000001,8.759995,8.810578,8.842782000000001,8.805064999999999,8.974048,17.58039,17.668854000000003,17.671846,26.407403999999996,53.187113999999994,44.125155,61.701241,44.252425,141.56278400000002,246.35374399999998,439.47900000000004,701.87984,1141.30744,1148.25659,2016.67381,943.062435,1212.60483,3206.3279,6888.5584,13624.89774
