date,25000,25500,26000,26500,27000,27250,27500,27750,28000,28250,28500,28750,29000,29500,30000,30500,31000
2023-03-23,14.205095,14.180595,28.19516,56.55842,85.2279,85.3536,127.968525,184.48521,324.43524,451.00032,538.01939,0,785.231975,0,0,0,0
2023-03-24,0,13.549145,13.737965,13.732955,41.1783,96.113675,219.60568,518.39733,292.97877000000005,1465.7448499999998,438.4237,0,0,0,0,0,0
