date,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-02-18,20.12145,39.91092,60.00453,159.19132000000002,261.84873,560.38598,1104.799575,0,0,0
2022-02-19,20.112795,20.1206,20.0285,20.03685,20.06921,120.28572,884.43696,0,0,0
