date,22000,22500,23000,23500,24000,24500,25000
2022-07-30,11.85682,71.03435999999999,165.34252,307.21561,601.3751699999999,1059.35715,698.69004
2022-07-31,11.840785,11.68422,104.954715,291.69575000000003,700.2114,761.30944,0.0
