date,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,70000
2021-04-12,59.53819,60.00285,60.3714,120.48424,179.65215,419.10365,748.598125,1233.5547,0,0,0,4314.475165,0,0,0,0
2021-04-13,0,30.211205000000003,30.560795,31.386555,31.35419,31.72763,31.591715,63.28172,94.91316,190.65189,1010.01024,2015.88096,0,0,0,0
