date,65000,70000,72000,74000,75000,76000,77000,78000,78500,79000,79500,80000,80500,81000,81500,82000,83000,83500,84000,84500,85000,86000,87000,88000,89000,90000,91000,93000
2025-02-26,0.0,0.0,0.0,93.019949,0.0,160.351697,0.0,237.571572,0.0,0.0,0.0,420.58795,0.0,0.0,0.0,797.97701,1132.9002899999998,0.0,1513.1541599999998,0.0,2018.058,2694.23584,3731.050435,4045.74096,3771.1775199999997,3810.5782,3474.771945,0.0
2025-02-27,0.0,0.0,0.0,59.165393,0.0,93.29267200000001,0.0,216.50618599999999,0.0,0.0,0.0,227.98049400000002,0.0,344.828491,0.0,586.63318,591.98867,0.0,887.4423600000001,0.0,1393.420215,1946.1229199999998,2623.61959,3593.369475,3277.13064,5331.495330000001,4880.08806,6696.3379
2025-02-28,8.470599000000002,8.413934,8.454249,16.811034,8.434845,8.399842,8.401468,33.585876000000006,33.816064000000004,16.840960000000003,59.339861,8.44349,33.69486,16.844720000000002,16.8887,25.314386999999996,67.473928,210.17485000000002,194.096103,370.768068,967.90831,6698.945370000001,3151.64325,8900.39475,0.0,10672.550790000001,0.0,13920.83088
