date,32000,32500,33000,33500,34000,34500,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,38750,39000,39500,40000,40500,41000,41500,42000,42500,43000,44000,45000
2023-11-16,18.08263,21.747858,39.095452,50.133132,82.568873,97.457256,166.62281,322.78005,271.62825,536.46,522.98107,702.394875,794.5095399999999,1026.577125,1171.77255,1025.37596,1136.5096,0,1170.96777,1213.801875,1455.96087,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-17,7.229874000000001,14.47106,17.964830000000003,7.313668,14.606608,39.973076000000006,36.47199,40.136602,40.168876,105.61805799999998,109.56534,149.95508100000004,238.048915,402.30542,548.9236500000001,1196.31534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18,0,3.649008,3.649136,3.63574,3.6426690000000006,3.653176,3.656918,7.344892,7.324888,18.262455000000003,21.934392,40.213756,87.75861599999999,219.49524,475.92506,854.57186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
