date,59000,60000,61000,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,76000,77000,78000,79000,80000,81000
2024-03-16,170.861366,235.072008,326.04675,397.83468,699.321291,722.1971899999999,949.95184,1176.6495599999998,1308.8852000000002,1065.08,1897.84874,1461.31986,2365.28856,1641.4576150000005,1751.3098200000002,2180.6687500000003,1908.44416,3156.31325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,34.249835,54.97132800000001,68.8119,95.790716,116.859445,130.04426500000002,238.31524500000003,184.90580100000005,252.912982,606.93102,375.33595,478.44307,616.2202799999999,853.0495000000001,956.61776,1362.1172,4011.509442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-18,6.771047,6.7390490000000005,6.739176,6.744684,20.319366,26.99956,27.091444000000003,40.70223599999999,47.474616000000005,67.50587,128.609157,128.79415999999998,189.861924,371.72828,508.798125,1383.50195,1394.501756,2426.15772,2376.97075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
