date,35000,36000,37000,38000,39000,40000
2022-05-01,19.135990000000003,38.41117,134.831655,308.61656,882.60177,0.0
2022-05-02,19.265845000000002,19.184450000000002,19.323330000000002,77.01219999999999,653.83564,1072.8201
