date,10000,15000,20000,25000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,65000,68000,70000,72000,74000,75000,76000,78000,80000,82000,84000,85000,86000,88000,90000,92000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,108000,110000,112000,114000,115000,120000,122000,125000,130000,135000,140000,150000,160000,180000,200000,240000,300000
2024-01-06,0.0,0.0,830.72142,1682.43768,0.0,2354.5026000000003,2620.0872,0.0,0.0,0.0,0.0,0.0,4599.5313,0.0,0.0,0.0,6112.576400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07,0.0,397.27044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11018.11186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,0.0,0.0,0.0,1462.8454749999999,1881.7792000000002,2204.813,2231.3842250000002,0.0,0.0,0.0,0.0,4059.4654100000002,0.0,0.0,0.0,5014.504575,6053.88612,0.0,6437.73858,7789.493425,8132.640879999999,0.0,0.0,0.0,0.0,0.0,10475.45841,0.0,11779.160399999999,12342.75043,0.0,14707.550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,0.0,0.0,0.0,0.0,1840.476825,0.0,2129.04692,2398.2192,0.0,0.0,0.0,0.0,3785.0103999999997,0.0,4729.44721,0.0,5588.9271,0.0,6465.803549999999,0.0,0.0,7599.709000000001,0.0,8793.09138,0.0,9810.920699999999,9333.28072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16300.70415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,0.0,366.89040000000006,714.4551399999999,1120.542275,2010.3234799999998,0.0,2367.9692699999996,0.0,0.0,0.0,0.0,3715.9784000000004,4336.71256,0.0,4589.23911,0.0,5606.266,6230.841435000001,6485.0689999999995,0.0,0.0,8327.953370000001,0.0,9066.32415,0.0,10134.15292,0.0,0.0,0.0,12077.853430000001,0.0,14144.304900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.0,395.446265,0.0,0.0,1825.6113950000001,0.0,2119.31072,2472.55759,0.0,0.0,3192.5612400000005,3353.76685,4150.9403999999995,4289.479375,4784.462415,4602.419540000001,5531.7144,0.0,6377.51029,0.0,7247.389884,8175.575599999999,0.0,8909.925299999999,0.0,0.0,9867.64835,10697.67237,11262.9576,12084.845080000001,0.0,13156.459340000001,0.0,0.0,0.0,0.0,16711.850015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,0.0,389.21899500000006,755.503485,1579.1355999999998,1942.657735,0.0,2671.81929,2845.1667300000004,2926.8648500000004,3347.43864,3527.524565,0.0,4490.2473,0.0,5157.4531400000005,5802.7555600000005,6268.978625,0.0,7318.140469999999,6854.152139999999,8440.756,7960.838839999999,0.0,9389.16792,0.0,9832.44577,11284.11357,0.0,0.0,13195.256099999999,0.0,15264.595875,15038.05334,0.0,0.0,0.0,17788.094159999997,18510.37734,19300.80255,19939.313960000003,21439.24881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41801.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52275.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,0.0,343.42104,0.0,1309.009675,0.0,0.0,2531.981445,2796.89585,3041.9729899999998,3351.96413,0.0,4050.12636,0.0,0.0,0.0,0.0,6214.28268,0.0,0.0,0.0,0.0,0.0,9311.64577,9673.158495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16012.497019999999,16724.6142,17373.90226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,0.0,0.0,903.1743000000001,1610.5739649999998,2215.506,0.0,2676.35008,0.0,0.0,0.0,0.0,4386.0463500000005,4646.8565,0.0,0.0,6119.75036,6379.130205,0.0,7540.113599999999,8055.157245,0.0,0.0,9627.92157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0,0.0,810.99334,1447.11038,2170.9399499999995,2324.536725,2554.2257999999997,0.0,0.0,0.0,0.0,4234.712,0.0,0.0,5463.1750600000005,5858.601840000001,0.0,0.0,0.0,7853.55608,0.0,0.0,9190.080399999999,0.0,10669.875,0.0,0.0,12145.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,645.2265,1451.5742400000001,1921.61057,2205.820705,2367.64715,0.0,0.0,0.0,3801.2859,4089.200175,4334.130840000001,0.0,0.0,0.0,6089.419724999999,0.0,0.0,0.0,0.0,0.0,9218.37023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42596.59756,0.0,0.0,46816.52032,0.0,0.0,0.0,0.0,51172.165799999995,0.0,0.0,0.0,0.0,56089.3452,0.0,0.0,60600.3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,114.308712,0.0,0.0,0.0,1907.7326999999998,0.0,0.0,2653.8783799999997,0.0,3305.4769800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.502060000001,0.0,0.0,0.0,9028.3005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18574.322669999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42773.79758,0.0,0.0,47098.34016000001,0.0,0.0,0.0,0.0,51404.179350000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60274.97685,0.0,0.0,64592.26648,69078.501,0.0,73547.18471999999,78154.20438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,715.1194750000001,1358.54829,2145.364725,2118.714,2371.98639,2896.32572,0.0,3413.4507750000002,3797.4607749999996,0.0,0.0,0.0,5314.7111700000005,0.0,0.0,0.0,0.0,0.0,8546.46282,8406.7386,8871.06618,9366.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18289.760445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38075.055680000005,0.0,0.0,0.0,0.0,0.0,46725.949499999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82054.12155,86413.53374999999,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.0,743.9994,1304.292465,2040.5855000000001,0.0,0.0,2899.5033599999997,3262.99022,0.0,3990.211875,4379.61384,0.0,0.0,0.0,0.0,6421.43659,0.0,0.0,8063.275360000001,8351.069860000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143344.66395,0.0,0.0
2024-01-20,0.0,0.0,0.0,1454.5713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8864.771929999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18844.86808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142773.8288,0.0,0.0
2024-01-21,0.0,0.0,0.0,1416.8874400000002,0.0,2184.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.0,717.4655999999999,1522.1175199999998,2100.51816,2227.05748,0.0,0.0,3210.45967,3576.3992,0.0,0.0,4953.60125,5465.66428,5819.45217,6236.5289999999995,6431.6586,0.0,8194.500775,8397.551399999998,0.0,8998.5984,0.0,0.0,0.0,0.0,12071.562750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19940.980949999997,0.0,0.0,0.0,23782.11408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52474.0326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71673.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145953.12423000002,0.0,0.0
2024-01-23,0.0,311.02520000000004,831.8792899999999,1636.00962,2296.30167,2473.9975,2768.5091,0.0,0.0,3734.7055400000004,4115.3996,4692.386579999999,5210.87217,5644.96704,0.0,6800.029425,7245.65635,7937.055555,8185.476479999999,8637.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20803.604639999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46544.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54658.52664999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73206.82505999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,107.130087,339.138525,0.0,1528.1400749999998,2081.52308,0.0,0.0,0.0,0.0,0.0,3902.42058,4320.5712,0.0,0.0,0.0,0.0,0.0,0.0,7841.28772,8424.219165,0.0,0.0,0.0,10775.197665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71726.55616000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,639.68112,1433.0314799999999,2052.102475,0.0,0.0,0.0,0.0,0.0,0.0,4220.0676,0.0,0.0,0.0,0.0,6681.39134,0.0,0.0,8310.445549999999,0.0,0.0,0.0,10425.2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,0.0,0.0,588.2996,1217.40305,1837.745425,0.0,2274.0247799999997,0.0,0.0,3296.0888,0.0,4053.4580000000005,4672.2429,0.0,0.0,0.0,5910.457055,0.0,7390.330379999999,7468.17516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,0.0,0.0,0.0,1204.0742000000002,1714.6843700000002,0.0,2087.7980000000002,0.0,0.0,0.0,0.0,0.0,4158.62439,0.0,4974.00365,0.0,5844.97919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69288.23895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,0.0,0.0,0.0,1147.4331,1792.8336000000002,0.0,2105.4990000000003,0.0,0.0,0.0,0.0,3657.2372699999996,0.0,4422.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9002.53336,9313.99554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22350.1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68180.4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,114.02283600000001,0.0,0.0,1125.59018,1717.9784,0.0,0.0,2325.09744,0.0,0.0,0.0,3680.30532,4087.6401400000004,4489.602285,0.0,0.0,0.0,5924.36087,0.0,0.0,7575.691199999999,8366.25438,8644.22066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.0,544.782625,1111.72605,1648.6642,0.0,0.0,2271.1814999999997,0.0,2753.93912,0.0,3527.51436,0.0,0.0,4538.16957,5037.085515,0.0,5881.947955000001,0.0,0.0,0.0,8082.5649,8430.391086,0.0,0.0,0.0,10797.0725,0.0,0.0,0.0,13455.45232,0.0,0.0,0.0,0.0,0.0,17170.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68309.9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,77.359446,0.0,0.0,0.0,1765.9578,0.0,2151.5403800000004,0.0,0.0,2982.4746,0.0,3605.09604,0.0,0.0,0.0,0.0,5505.935875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11119.2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67940.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
