date,15500,16000,16250,16500,16750,17000,17250,17500
2022-12-02,8.43459,8.498940000000001,8.51678,17.09064,51.18915,119.46277,281.07717,535.4055
2022-12-03,0.0,0.0,0.0,8.454120000000001,16.89131,109.98461499999999,313.755745,0.0
