date,84000,86000,88000,90000,91000,92000,93000,93500,94000,94500,95000,95500,96000,97000
2025-04-27,37.680168,46.944375,75.559832,215.908866,254.39572800000002,515.9193049999999,844.6863599999999,0.0,1313.8091399999998,0.0,1511.35568,0.0,0.0,0.0
2025-04-28,18.999846,28.346411999999997,18.938356000000002,66.239334,56.78747399999999,179.73819500000002,171.24087600000001,0.0,426.826845,0.0,807.6446700000001,0.0,1616.99376,0.0
2025-04-29,9.490086,9.497519,9.537165,9.482307,9.426078,18.857104000000003,84.65212799999999,150.65051200000002,441.342549,658.28098,1220.37188,712.518075,1092.7678349999999,2323.515565
