date,36000,36500,37000,37500,38000,38500,39000,39500,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,50000,53000
2023-12-11,28.829969,0,53.694693,33.83948,58.898476,186.63373,263.62323,226.600495,308.764875,411.38,533.22516,792.468105,659.09584,1135.83848,905.09892,1479.965865,1155.88676,941.119875,1067.903535,1194.96282,1163.014325,0,1439.75788,0,0,2812.380095,0,0,0,0,0,0,0,0,0,0
2023-12-12,4.179045,16.466244,12.334437,16.596404000000003,28.810404,37.18944,41.45011,66.350624,87.19829999999999,245.9628,206.17935000000003,247.80084,249.18546000000003,473.67787,659.2996800000001,844.53973,705.8886200000001,835.4382,941.3433,1008.55632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,4.188598000000001,4.122203,4.141107,4.189809,4.282454,4.26791,4.2686530000000005,4.264365000000001,4.271471,4.287515,8.601408000000001,4.288745,8.631438000000001,8.584126,17.155204,21.597925,30.197986,30.055312,64.39914,124.543429,236.33566,237.9784,282.21778,0,0,0,0,0,0,0,0,0,0,0,0,0
