date,15000,17000,18000,19000,20000,21000,22000,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000
2023-10-19,5.672634,0,0,11.5066,17.297328,23.046992000000003,37.374922,51.558984,60.580443,72.110125,0,128.90335499999998,140.292047,172.2885,243.587475,301.22757,456.9792000000001,573.5728,788.065025,1019.91784,0,1814.636325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-20,0,0,0,0,0,0,0,47.514768,59.50964,59.146260000000005,82.841052,89.20658999999999,106.713576,147.6081,191.421425,235.68408,295.4216,356.98764,531.0792,676.137385,971.82855,1281.07848,1511.54565,2003.50236,2338.56827,2910.75509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-21,0,0,0,0,0,0,32.761509000000004,38.866009,41.917974,0,0,89.13072000000001,87.67387299999999,113.598568,134.59113,165.55946,239.59888,328.69419,406.072305,627.375,808.84278,1020.78404,1260.371574,1701.81651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,0,0,0,0,0,0,0,29.874650000000003,41.947024,50.932952,59.93278,74.89575,104.691055,0,149.77055,209.03379,284.9943,360.03636,494.463585,644.2995299999999,895.2777,1093.5027699999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-23,0,9.192818999999998,0,16.845765,27.425936,0,37.897090000000006,40.127217,68.52708,63.13564,96.911069,67.812668,84.18640500000001,64.998981,119.05052399999998,148.92929999999998,180.19551,198.43284,264.92616,327.5264,330.4472,396.19812,510.69260500000007,625.8244699999999,897.8258699999999,988.3767,1234.415625,1527.5324400000002,1934.34214,0,2929.08057,0,0,0,0,0,0,0,3510.9161,0,0,0,4182.267419999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24,0,6.805064000000001,0,0,20.535732,30.653676,34.413540000000005,0,64.69614,55.23276800000001,68.7879,67.60018,82.620864,70.899654,85.428225,101.34984,143.072868,133.105362,199.73730000000003,185.93377,236.26715,285.510325,353.224515,407.23464,461.549205,642.36017,734.52901,1028.04276,1266.3382499999998,0,1455.02497,0,1586.90736,0,1992.2913,0,2394.046755,0,2728.52496,0,3101.36688,0,3119.652,0,3725.83575,0,3903.4607,0,5453.211310000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25,0,0,0,0,0,0,27.345296000000005,0,47.514824,0,58.917869,62.970426,0,76.820854,79.77168199999998,93.481803,110.628288,104.98905,139.05512,156.25457999999998,191.63738,209.12322000000003,243.87237,346.9031,432.133875,504.744275,706.561815,831.8325600000001,989.23443,0,1228.6315699999998,0,1484.33764,0,1749.5063450000002,0,2059.76148,0,2405.0446,0,2793.71754,0,2822.80495,0,3399.49946,0,0,0,0,0,0,0,9624.15727,0,0,0,0,0,0,0,0,0,0,0
2023-10-26,6.840798,0,6.839666,0,0,0,0,0,34.691970000000005,0,37.658874,58.79750899999999,0,68.09912,74.923882,85.34282499999999,88.93235,112.716846,129.79914599999998,150.29713600000002,170.92340000000002,221.074945,256.1883,324.497865,458.72163,582.7651000000001,784.86902,850.4440000000001,1157.9465,0,1357.6964000000005,0,1609.94035,0,1840.19796,0,2195.381985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-27,0,0,0,0,10.133613,13.646960000000002,0,17.040485,13.67408,20.317614,17.037695,30.450042,20.435268,40.99842,40.586664,37.398108,64.806264,57.553636,64.945458,90.807183,87.96410999999999,131.66310299999998,135.72644,221.264875,237.05759000000003,321.29551000000004,440.17311,593.706225,1058.41449,0,1099.4382750000002,0,1419.96078,0,1889.53464,0,2260.6932300000003,0,2451.42792,0,3074.65795,0,3160.143175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28,0,0,0,0,0,6.824400000000001,0,10.241499,10.237599,17.017125,17.07438,20.47305,27.249496000000004,0,37.580609,37.510297,0,40.855428,0,68.24484,0,101.98734,136.44108,170.55985,222.01738,307.36026,426.71075,580.65846,750.5409999999999,0,972.95067,0,1279.002375,0,1601.50291,0,0,0,2413.70038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,0,0,0,0,0,10.338603,0,0,0,10.261086,13.66696,20.517648,17.17079,17.369995,0,34.24519,44.417698,45.080971,51.91581,65.19143199999999,79.80144399999999,104.04351,128.068285,166.237056,207.27498000000003,277.77328000000006,398.022935,536.1375599999999,711.0798100000001,0,964.22172,0,1125.4626500000002,0,1468.9547,0,0,0,0,0,0,0,0,0,3206.5532000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
