date,54000,55000,56000,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000
2024-10-11,6.2206030000000005,12.468612,6.233312000000001,12.561224000000001,18.886982999999997,12.538666000000001,31.17573,18.923609999999996,31.426075,25.228732,94.29082500000001,56.82495599999999,113.500116,312.26265,499.88856,627.5265,1185.74782,1349.050825
2024-10-12,0.0,0.0,0.0,6.266383,6.283871,6.257231,12.504428,6.297619000000001,6.312856,6.329497000000001,12.629724000000001,18.901635,37.889694,107.16143799999999,214.12360199999998,290.69217,600.33635,1065.548211
2024-10-13,6.244388,6.2318370000000005,6.234655000000001,12.468372,0.0,6.243295,6.268313,6.269971,6.264229,18.737007,6.279471,6.286011,18.855449999999998,31.425745,194.411881,439.96302000000003,0.0,0.0
