date,51000,52000,53000,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,70000
2024-08-08,24.337352,30.72846,30.952735,37.02475199999999,107.311068,137.175128,97.01352,105.78386,117.39816900000001,137.423396,296.591708,305.31505000000004,341.13821499999995,373.5192,435.95167,526.2008300000001,947.040545,1074.695475,1026.91347,1185.1504599999998,1432.82755,1684.53513,0.0
2024-08-09,6.026076000000001,6.066714,6.069405000000001,12.134542,24.051832,12.154662,18.227207999999997,78.10905699999999,30.241580000000003,30.468685,72.15135599999999,54.820845,188.027741,234.87098699999999,200.560272,423.43378,575.7960449999999,936.9906550000001,1799.6334,0.0,0.0,0.0,0.0
2024-08-10,6.040121,0.0,0.0,6.092895,12.097092,12.15675,0.0,6.082369000000001,6.084556,6.087522000000001,6.0942430000000005,6.10362,24.377308,12.198144000000001,12.174460000000002,48.80672800000001,91.348275,207.70885599999997,761.3405,0.0,0.0,0.0,9471.28297
