date,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625
2020-07-19,9.119250000000001,4.582665,4.61453,13.684439999999999,9.22766,13.80135,27.65556,69.145125,175.18703000000002,276.6834,432.10249
2020-07-20,0.0,4.592569999999999,4.578215,4.580245,4.585274999999999,4.585,13.750155000000001,96.16929,0.0,0.0,0.0
