date,30000,40000,50000,60000,70000,75000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,108000,110000,112000,114000,115000,116000,118000,120000,122000,124000,125000,130000,135000,140000,150000,170000,200000
2024-11-28,0.0,0.0,371.09131799999994,760.3884,1615.82042,2370.4,3311.2134,0.0,0.0,0.0,0.0,0.0,5614.480119999999,0.0,0.0,0.0,6880.860719999999,0.0,7416.464800000001,0.0,8338.749029999999,0.0,9296.60513,0.0,10805.06834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,138.036276,301.516075,582.98838,1265.94533,1902.56274,2646.29268,0.0,0.0,0.0,0.0,4146.848675,4432.96763,0.0,5751.21,0.0,5688.277335,0.0,6302.36992,0.0,7635.38885,0.0,8559.381599999999,0.0,9499.60452,0.0,10401.12228,0.0,11127.71116,0.0,13618.94026,0.0,14905.740175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,0.0,0.0,0.0,583.02606,1257.5446,1938.9186,2808.72975,0.0,0.0,0.0,0.0,4164.2163199999995,4544.11792,0.0,0.0,0.0,5875.703735,0.0,0.0,0.0,7512.52605,0.0,8735.323355,0.0,9448.995075,0.0,10812.63456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,0.0,0.0,272.23089600000003,536.594465,1253.47066,1798.7067149999998,2907.5235,0.0,0.0,0.0,0.0,4081.2303,4322.4452,0.0,5291.3025,0.0,0.0,0.0,0.0,0.0,7338.369749999999,0.0,8303.153600000001,0.0,9692.546625,0.0,10444.795675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,66.835916,133.267876,266.536592,621.985065,1257.50729,2008.2923700000001,3014.47503,0.0,0.0,0.0,0.0,0.0,4284.98972,0.0,5492.061325000001,0.0,6337.10686,0.0,7122.005555,0.0,8025.99084,0.0,8901.20949,0.0,9728.71491,0.0,10497.30732,0.0,0.0,0.0,13397.345640000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,95.18704,161.406908,313.56435,621.5543749999999,1250.0507499999999,1967.7810600000003,2924.6023,0.0,0.0,0.0,0.0,4695.788,4681.24244,0.0,5275.40805,0.0,6046.219620000001,0.0,6934.582949999999,0.0,7779.77136,0.0,8888.997659999999,0.0,9707.615,0.0,11594.93694,0.0,0.0,0.0,13724.871544999998,0.0,14502.26499,17147.42208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.0,143.98155,289.53234,577.18212,1392.11194,1824.540855,2527.596975,0.0,0.0,0.0,0.0,3790.69614,4436.687777,0.0,0.0,0.0,5843.9427399999995,0.0,6768.13113,0.0,7484.49156,0.0,8656.1289,0.0,8688.94048,0.0,9880.18917,0.0,10905.3997,0.0,12145.135729999998,0.0,14803.763275000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,96.07885,168.618835,379.14633899999995,612.32802,1840.7794000000001,2307.56832,3463.6672799999997,0.0,0.0,0.0,0.0,4317.80385,4789.7055,0.0,5490.821970000001,0.0,6551.47904,0.0,5068.13468,0.0,5644.1737,0.0,9061.55586,0.0,8553.92964,0.0,10518.49908,0.0,10999.580479999999,0.0,10509.99237,0.0,14390.92382,11805.80124,14986.252714999999,15317.40527,16003.492810000002,0.0,0.0,0.0,0.0,21399.74199,0.0,0.0,0.0,0.0,0.0,0.0,61889.832735,0.0
2024-12-06,98.00856,0.0,305.96544,589.0449,1092.4023,1649.95941,2243.5584599999997,0.0,0.0,0.0,0.0,3535.3083249999995,4073.4486850000003,0.0,4704.11712,0.0,4720.9515599999995,0.0,5703.20535,0.0,6716.6184,0.0,7670.49348,0.0,8960.45958,0.0,9219.927899,0.0,10047.726690000001,0.0,10466.57366,0.0,12331.07349,13483.978735,14737.13661,0.0,0.0,0.0,0.0,0.0,21492.897855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
