date,74000,76000,78000,80000,81000,82000,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000
2025-04-13,58.863958999999994,133.643344,300.7017,625.1927999999999,874.5501450000002,1084.5825899999998,1340.04576,0.0,2162.1717,0.0,2348.32668,0.0,2290.72374,0.0,0.0,0.0,0.0
2025-04-14,8.451310000000001,16.89741,33.826704,118.367718,152.488296,245.66387199999997,507.08826000000005,0.0,802.5201,0.0,1226.005595,0.0,1740.9241650000001,0.0,0.0,0.0,0.0
2025-04-15,8.556936,8.627516,8.432572,8.369906,25.288331999999997,33.65312,192.327472,309.39733,501.7254,920.0721199999999,1339.3105600000001,1676.9666,2343.9766,2845.2284600000003,1587.807455,2470.75592,2361.7374
