date,42000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,76000,78000,80000,82000,84000
2024-02-22,204.93584,359.52623,0,594.37842,775.566,984.90699,1317.9226199999998,0,2046.429035,2769.30846,3176.107845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,162.725792,328.48361,428.385552,557.64181,739.6115050000001,1004.666116,1276.3492500000002,1777.622,2162.5551250000003,2696.83345,3400.4395950000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,159.594293,258.06235000000004,383.438775,489.238885,644.9250000000001,893.255475,1159.55865,1494.4883200000002,1908.69495,2399.439525,2992.655,3660.94886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,124.12692,227.031772,359.19604000000004,413.806,569.29807,899.2719750000001,1060.3313400000002,1448.7088,1857.58092,2379.35322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,92.896143,186.6445,207.377628,272.5498,354.304535,464.6811450000001,599.56908,737.2004400000001,1008.749315,1229.642775,1662.30612,2147.3622,2536.20951,2958.05196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,79.741256,108.874009,136.85584799999998,171.67185,205.596576,286.20525000000004,342.71136,427.794675,597.026955,741.49556,968.78954,1229.683255,1569.219575,1842.17728,2530.86274,3094.44024,3861.09576,0,0,5847.172975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,49.995112,91.23777,121.40912,155.868518,137.15658000000002,195.830016,235.284114,262.20024,362.9397,483.97016,469.57335,593.68882,773.8875,1347.425325,1126.39176,1406.4248249999998,1719.068175,2119.7085800000004,2964.895695,3890.77029,0,4128.9108750000005,0,5339.682014999999,0,0,0,6952.150280000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,61.06036,107.498973,0,130.880757,171.044048,212.735985,208.406808,279.866438,336.678375,397.83263,519.715415,613.44,824.831235,933.2007,1257.39497,1589.72866,1896.19467,2241.59859,2722.275485,3248.81414,0,3713.992755,0,4357.79966,0,4618.778219999999,0,5435.448539999999,0,0,0,6814.40859,0,0,0,8264.20188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,12.533344,49.961648,68.200231,61.46868,68.626833,98.40128,99.703168,112.926942,203.914326,254.308322,293.454558,345.57336,471.7239,625.1853,784.569875,974.84057,1342.956865,1599.23913,2122.72404,2529.21042,0,3427.68333,0,3876.185625,0,4299.95373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,24.74886,31.034965,30.96646,30.977525000000004,0,74.38310399999999,86.84474399999999,105.499263,155.4786,217.022715,248.76248,371.80728,434.3997,649.13079,835.629615,1054.01326,1363.3789399999998,1731.7314,2138.56944,2607.30456,0,3303.93744,0,3839.52856,0,4379.49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,18.80103,43.671712,37.605192,56.136051,69.18709600000001,61.751050000000006,0,0,153.625525,218.23158,275.79688400000003,430.60003,471.068325,691.35803,878.4398,1041.0628800000002,1352.8434249999998,1642.13738,2105.68538,2488.336865,0,2874.3332800000003,0,3467.4046000000003,0,4143.29586,0,5048.34201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,20.403834,26.931020000000004,27.155728000000003,33.79334,47.570565,58.742316,78.55546799999999,74.594894,88.80318199999999,94.837456,134.43738000000002,142.068843,203.64087,324.580361,304.46091,328.21224,474.41226,580.7794150000001,717.91587,922.836105,0,1160.7202200000002,0,1333.65375,0,1708.9227500000002,0,2243.0562,0,2525.42945,0,3162.583575,0,3674.23884,0,4067.29029,0,0,0,5817.32552,0,0,0,0,0,0,10956.963925,10734.99789,0,0,0
2024-03-05,25.289516000000003,50.325848,26.705136,51.704192,86.757958,107.057483,187.609489,147.31946200000002,179.45438,208.823109,259.700396,300.501738,351.87449,444.97621,544.481015,912.33217,1135.5975,1210.86905,1384.4942199999998,1705.480375,1928.3571,2329.44898,2668.29318,2839.121805,3441.7692850000003,3924.0725,4016.437230000001,4383.45257,4296.476170000001,5000.00954,5140.0216,5701.7133,4926.34782,6202.79595,5734.54288,7284.004550000001,4932.57569,5001.071564999999,0,5871.95451,0,0,0,7105.488995,0,0,12226.6944,0,0,0,0
2024-03-06,26.793796000000004,0,40.18691999999999,77.79212399999999,66.26372,53.774512,60.258753,66.14372,124.305467,79.422696,120.15234,138.89526,197.93124,238.048092,363.62567999999993,400.7682,562.388135,638.97551,1031.68527,1253.08667,1319.6972,1488.090375,1600.37688,1854.39688,1841.719275,1979.958875,2545.63232,2743.9173350000005,2774.705355,3274.3453050000003,3276.15813,3819.637025,3849.97115,4243.211605,4614.484020000001,4698.164100000001,0,5676.58305,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,13.35605,20.016294,20.391618,26.740816,26.906892,33.684015,53.91264,53.9206,46.907238,92.40483,73.793907,87.684194,135.53706,120.496932,153.96246,222.579225,283.911978,335.80525,470.71626,607.43565,741.98597,871.6645599999999,975.6964450000002,1074.4686399999998,1275.56709,1411.53327,1611.41064,1876.0602,2401.00812,2347.98795,2521.771125,2859.6261000000004,2885.5783000000006,0,0,4538.4696,5516.951045000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,6.733973,0,20.4663,6.870714,13.750992000000002,20.764059,27.580044,20.579196,34.04181,40.891518,88.67402699999998,82.42746,89.092874,103.75038,124.545492,136.86742,200.733998,287.374542,304.53130400000003,512.884725,547.62768,596.1337439999999,720.2281800000001,694.2742999999999,860.2370000000001,1160.8655700000002,1197.1454250000002,1273.945705,1382.746,1592.3728,2116.97977,2223.5967,2498.7965699999995,2803.85593,2700.6868200000004,3516.9180049999995,3193.44742,4187.752095,0,4870.55855,0,0,0,6292.11828,0,0,0,0,0,0,0
2024-03-09,6.840001,0,6.827308,0,13.674654000000002,27.444096,0,20.515512,27.412996000000003,27.388296000000004,41.06946,34.15467,47.797274,68.51802,82.183392,123.376248,157.570516,191.548056,246.71322,376.994585,444.022605,479.5889700000001,548.24072,650.83246,820.7409600000001,822.0382800000001,1093.5048000000002,1130.5321500000002,1335.60414,1472.75258,1712.7040000000002,1952.55153,2356.7778,2500.97927,2842.600185,3082.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
