date,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000
2021-02-08,22.184995,43.01482,46.08399,112.28535,134.28381,179.3716,162.1809,301.179255,485.93706,651.48902,1088.878845,1479.8419199999998,1989.39586,0,0,0,0,0,0,0,0
2021-02-09,0,0,0,23.03443,23.44978,23.430685,23.592815,23.645915,23.42516,71.208945,186.26936,465.1318,976.93428,1720.5366299999998,0,2791.01978,0,4490.62064,5461.632825,6391.7799,0
