date,8125,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375
2020-06-28,4.549275,9.12134,13.567079999999999,0.0,22.746399999999998,31.872925,41.048955,50.069359999999996,95.55252,235.26386,233.93878499999997
2020-06-29,0.0,4.564675,0.0,4.53026,4.563025,4.58242,4.58858,9.21817,18.37652,114.50475,0.0
