date,100000,102000,104000,106000,108000,109000,110000,111000,112000,112500,113000,113500,114000,114500,115000,116000,117000,118000
2025-08-03,45.695312,68.274396,80.199196,136.648236,205.66195199999999,262.790272,365.410048,491.507157,628.353935,0.0,913.08008,0.0,1200.68928,0.0,1715.1568499999998,2829.326991,0.0,0.0
2025-08-04,11.520635,23.01612,23.046002,34.54237799999999,57.62421,68.98953,80.640203,103.578003,195.95366199999998,0.0,332.47464699999995,0.0,346.05825,0.0,691.08408,1266.9874799999998,2806.43923,3552.84831
2025-08-05,11.315997000000001,11.315605000000001,11.318241,11.31825,34.049319,11.396248,11.416771,22.790192,22.834614000000002,34.230422999999995,91.373496,125.557091,455.4866,742.9366749999999,2256.4434,1548.26127,2687.4367349999998,3769.51641
