date,8375,8500,8625,8750,8875,9000,9125,9250,9375
2020-07-03,4.549905,4.5554,9.098450000000001,13.60077,22.71145,40.91328,104.44001,163.9323,264.21581
2020-07-04,4.54319,0.0,4.5418400000000005,4.56463,4.55942,18.24602,54.72858,163.49166,0.0
