date,15500,15750,16000,16250,16500,16750,17000
2022-12-30,8.266770000000001,16.42112,8.29185,16.58298,33.2042,231.46648,471.08790000000005
2022-12-31,0.0,0.0,4.965845999999999,8.293450000000002,16.51904,190.30453,0.0
