date,5000,8000,10000,11000,12000,13000,14000,15000,16000,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,30000,31000,32000,34000,35000,36000,38000,40000,42000,45000,50000,55000,60000,65000,70000,80000,100000,120000,140000,150000,200000,250000,300000
2022-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.54117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956.7213,0,0,0,0,0,0,0,0,0,13897.727675,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3573.133375,0,0,0,0,0,0,7812.621179999999,0,0,13833.729855,0,20435.97271,0,28329.39918,0,0,0,0,0,0,0,0
2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3765.239900000001,0,0,0,0,0,0,7621.720759999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202.92182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598.861175,0,0,0,0,0,0,7575.9259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.90675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409.965,0,0,0,0,0,0,7120.26216,0,0,12299.739345,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.89584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960.495569999999,0,0,11912.84647,0,18165.6228,0,0,0,0,0,0,0,0,0,0
2022-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086.38338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269.4939300000005,0,0,0,0,0,0,7082.1786,0,0,12274.21665,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.801885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3244.2760000000003,0,0,0,0,0,0,0,0,0,12232.684040000002,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473.8372899999995,0,0,0,0,0,0,7402.13836,0,0,0,0,0,0,27218.248310000003,0,0,0,0,0,0,0,0
2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.28625,0,0,0,0,0,0,0,0,0,12331.55787,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742.66095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.50164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171.3527200000003,0,0,0,0,0,0,7299.376,0,0,12340.213115,0,0,0,0,0,0,0,0,0,0,0,0
