date,10125,10250,10375,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750
2020-08-04,5.60609,5.6049,0.0,16.78146,33.27753,22.45094,33.72792,50.609609999999996,117.65334,162.54268000000002,0.0,341.75829500000003,0.0,0.0
2020-08-05,5.656585,0.0,5.638865,11.29142,5.71522,5.707885,5.815195,5.823555000000001,5.839735,5.88413,17.487000000000002,17.614635,17.616705,70.46802
