date,45000,46000,47000,47500,48000,48500,49000,49500,50000,50500,50750,51000,51250,51500,51750,52000,52250,52500,53000,53500,53750,54000,54250,54500,54750,55000,55500,56000,56250,56500,57000,58000,59000,60000
2024-02-24,15.427592999999998,10.31687,20.632688,20.633560000000003,25.78973,41.263944,72.10994,123.849648,170.10015,258.1335,0,412.91448,0,643.793125,0,979.40687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,5.1553070000000005,5.1524350000000005,20.610908,10.386958,20.744856,41.427944,41.489712,57.029302,129.30595,252.540708,0,284.367655,0,491.58187,0,927.35082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,5.456527,5.170791,10.184252,5.1166480000000005,5.339613,10.481026,5.4619610000000005,5.4628760000000005,5.476352,5.46737,5.466735,5.452396,21.728916,5.451576,5.460437000000001,5.4516230000000006,10.905016000000002,10.90294,16.382253,32.750148,49.138371,70.889702,114.607857,218.09664,381.63384,438.12968,0,0,0,0,0,0,0,0
