date,53000,54000,55000,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,62000
2024-08-29,47.4254,64.933473,83.386842,124.49324999999999,165.75983200000002,323.68154499999997,296.87085,443.768325,645.164351,915.878415,980.10297,1189.569,2059.79165,915.4158,0.0
2024-08-30,5.920662000000001,5.911675000000001,17.761046999999998,47.218488,157.709403,88.547565,106.23263399999999,264.72820499999995,189.43568000000002,355.03524,650.15467,1295.8798599999998,1309.5521999999999,0.0,2815.86935
2024-08-31,5.903488,5.904185,5.898722,11.790752000000001,17.686049999999998,11.794622,29.54864,47.093288,70.84297199999999,147.619775,502.5347050000001,916.346825,1418.30016,0.0,0.0
