date,19000,19500,20000,20250,20500,20750,21000,21250,21500
2022-11-06,0.0,10.486775,31.41243,0.0,125.39778000000001,198.65345499999998,272.88806999999997,316.57695,434.62644500000005
2022-11-07,10.44723,10.345205,10.291725000000001,30.855315,92.56994999999999,256.918625,512.6392500000001,628.61781,0.0
